collection_date,callsign,flag,mmsi,current_position,cord_n,cord_w,pos_recieved,speed,status,destination,ETA,reference
2021-06-03,PV35,Hong Kong,477996404,-,-,-,42 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=477996404
2021-06-03,PV35,Hong Kong,477996404,-,-,-,42 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=477996404
2021-06-03,9MPA,Singapore,563452987,Indonesia,6.08828,116.11398,45 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=563452987
2021-06-03,IDWI,Italy,247040700,East Mediterranean,37.01368,15.34458,322 days ago  ,14.4,-,-,-,https://www.vesselfinder.com/?mmsi=247040700
2021-06-03,L 55,India,419000946,South East Asia,11.67905,92.71464,30 days ago  ,1.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000946
2021-06-03,L 55,India,419000946,-,-,-,30 days ago  ,1.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000946
2021-06-03,L 55,India,419000946,-,-,-,30 days ago  ,1.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000946
2021-06-03,L 55,India,419000946,-,-,-,30 days ago  ,1.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000946
2021-06-03,2HSG6,United Kingdom (UK),235106221,North Sea,51.62776,0.94352,10 mns ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=235106221
2021-06-03,DRGI,Germany,211213040,Baltic Sea,54.35869,13.08511,3 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=211213040
2021-06-03,NNWM,United States (USA),366999509,US East Coast,28.3937,80.73081,8 mns ago  ,0.0,At anchor,-,-,https://www.vesselfinder.com/?mmsi=366999509
2021-06-03,IDZU,Italy,247124600,East Mediterranean,37.49902,15.0944,176 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247124600
2021-06-03,JWAO,Norway,257012200,North Sea,60.34383,5.23126,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=257012200
2021-06-03,LYPB,Lithuania,277155000,Baltic Sea,55.81352,20.54141,93 days ago  ,27.0,-,-,-,https://www.vesselfinder.com/?mmsi=277155000
2021-06-03,LYPB,Lithuania,277155000,-,-,-,93 days ago  ,27.0,-,-,-,https://www.vesselfinder.com/?mmsi=277155000
2021-06-03,LYPB,Lithuania,277155000,-,-,-,93 days ago  ,27.0,-,-,-,https://www.vesselfinder.com/?mmsi=277155000
2021-06-03,WDI5364,United States (USA),367707820,North America West Coast,33.73387,118.26354,40 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=367707820
2021-06-03,WDI5364,United States (USA),367707820,-,-,-,40 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=367707820
2021-06-03,SBER,Sweden,265618280,Baltic Sea,60.6799,17.18407,3 mns ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265618280
2021-06-03,TOBY,USA,338310686,North America West Coast,32.72638,117.21365,45 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=338310686
2021-06-03,SAYL  #,Netherlands,245499088,North Pacific Ocean,52.99797,172.56308,176 days ago  ,147.8,-,-,-,https://www.vesselfinder.com/?mmsi=245499088
2021-06-03,UAED,,586723515,Persian Gulf,24.95079,52.40142,359 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=586723515
2021-06-03,2ISX7,United Kingdom (UK),235112546,West Mediterranean,36.13244,5.33286,2 days ago  ,34.1,-,-,-,https://www.vesselfinder.com/?mmsi=235112546
2021-06-03,MH8638,Australia,503009160,West Australia,32.04873,115.73346,3 hours ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=503009160
2021-06-03,P763,Nigeria,657155900,West Africa,5.36298,5.35658,263 days ago  ,16.1,-,-,-,https://www.vesselfinder.com/?mmsi=657155900
2021-06-03,5NFE,Nigeria,657011046,West Africa,6.28606,3.22143,267 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=657011046
2021-06-03,5NFE,Nigeria,657011046,-,-,-,267 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=657011046
2021-06-03,5NFE,Nigeria,657011046,-,-,-,267 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=657011046
2021-06-03,-,Thailand,567777779,South East Asia,8.48005,104.05428,379 days ago  ,3.3,-,-,-,https://www.vesselfinder.com/?mmsi=567777779
2021-06-03,1234567,Malaysia,533030333,South East Asia,6.17487,103.60211,354 days ago  ,5.9,-,-,-,https://www.vesselfinder.com/?mmsi=533030333
2021-06-03,P768,Nigeria,657111031,West Africa,5.39241,5.40322,347 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657111031
2021-06-03,PWME,Brazil,710506000,South America East Coast,28.97393,48.88458,47 days ago  ,16.3,-,-,-,https://www.vesselfinder.com/?mmsi=710506000
2021-06-03,-,Portugal,263673980,North East Atlantic Ocean,39.35244,9.37714,43 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=263673980
2021-06-03,A4AA83,Oman,461000526,East Mediterranean,36.83902,30.60567,66 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=461000526
2021-06-03,PWCE,Brazil,710470000,South America East Coast,12.87885,38.52731,5 days ago  ,18.0,-,-,-,https://www.vesselfinder.com/?mmsi=710470000
2021-06-03,IHGR,Italy,247148030,West Mediterranean,42.06879,11.74826,107 days ago  ,44.1,-,-,-,https://www.vesselfinder.com/?mmsi=247148030
2021-06-03,JSLN,Japan,431999553,East Asia,33.89783,129.5068,337 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=431999553
2021-06-03,-,Norway,257056200,North East Atlantic Ocean,69.66903,19.00384,108 days ago  ,57.0,-,-,-,https://www.vesselfinder.com/?mmsi=257056200
2021-06-03,-,United States (USA),368926052,US East Coast,36.82571,75.98202,13 days ago  ,7.0,-,-,-,https://www.vesselfinder.com/?mmsi=368926052
2021-06-03,-,United States (USA),369970191,East Asia,34.84073,139.29486,26 hours ago  ,21.7,-,-,-,https://www.vesselfinder.com/?mmsi=369970191
2021-06-03,FGC2126,France,228856400,North East Atlantic Ocean,48.82909,1.61265,67 days ago  ,20.7,-,-,-,https://www.vesselfinder.com/?mmsi=228856400
2021-06-03,5KOA,Colombia,730000242,Caribbean Sea,10.4103,75.54837,14 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=730000242
2021-06-03,5KOA,Colombia,730000242,-,-,-,14 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=730000242
2021-06-03,CG16126,United States (USA),369494826,US East Coast,42.07117,73.93681,415 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369494826
2021-06-03,OJBC,Finland,230997340,Baltic Sea,59.77875,21.34891,262 days ago  ,20.6,-,-,-,https://www.vesselfinder.com/?mmsi=230997340
2021-06-03,AEIN,United States (USA),369970466,US East Coast,38.98034,76.46732,18 days ago  ,1.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970466
2021-06-03,AEIN,United States (USA),369970466,-,-,-,18 days ago  ,1.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970466
2021-06-03,DRGF,Germany,211213010,North Sea,53.57356,9.67865,275 days ago  ,5.0,-,-,-,https://www.vesselfinder.com/?mmsi=211213010
2021-06-03,MAN 19,France,228806200,North East Atlantic Ocean,49.76555,0.36166,6 days ago  ,19.3,-,-,-,https://www.vesselfinder.com/?mmsi=228806200
2021-06-03,-,Russia,273542210,North Russia,69.01524,33.05946,0 mn ago  ,0.0,Under way,"Murmansk, Russia",-,https://www.vesselfinder.com/?mmsi=273542210
2021-06-03,SMTA,Sweden,266115000,Baltic Sea,56.04133,15.64998,118 days ago  ,11.7,-,-,-,https://www.vesselfinder.com/?mmsi=266115000
2021-06-03,SMTA,Sweden,266115000,-,-,-,118 days ago  ,11.7,-,-,-,https://www.vesselfinder.com/?mmsi=266115000
2021-06-03,-,USA,338926318,US East Coast,39.19878,76.57306,7 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=338926318
2021-06-03,-,USA,338125498,Gulf of Mexico,30.17339,85.74924,16 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=338125498
2021-06-03,-,USA,338125498,-,-,-,16 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=338125498
2021-06-03,-,USA,338125498,-,-,-,16 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=338125498
2021-06-03,YP684,United States (USA),369970311,US East Coast,38.98233,76.46666,47 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970311
2021-06-03,YDEP2,Indonesia,525101872,Indonesia,5.92156,105.99647,41 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=525101872
2021-06-03,YDEP2,Indonesia,525101872,-,-,-,41 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=525101872
2021-06-03,YDEP2,Indonesia,525101872,-,-,-,41 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=525101872
2021-06-03,SHTO,Sweden,265500790,North Sea,58.26433,11.40883,15 days ago  ,24.1,-,-,-,https://www.vesselfinder.com/?mmsi=265500790
2021-06-03,IDQR,Italy,247411400,Adri,45.24434,12.35922,27 days ago  ,63.5,-,-,-,https://www.vesselfinder.com/?mmsi=247411400
2021-06-03,-,Turkey,271030109,East Mediterranean,36.83571,30.60892,1 mn ago  ,9.1,-,-,-,https://www.vesselfinder.com/?mmsi=271030109
2021-06-03,VKCV,Australia,503201000,West Australia,12.40748,130.76849,2 days ago  ,31.3,-,-,-,https://www.vesselfinder.com/?mmsi=503201000
2021-06-03,IDQE,Italy,247401300,Adri,45.42735,12.25878,364 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=247401300
2021-06-03,IHKT,Italy,247134500,East Mediterranean,38.31491,16.44618,338 days ago  ,37.6,-,-,-,https://www.vesselfinder.com/?mmsi=247134500
2021-06-03,IHKT,Italy,247134500,-,-,-,338 days ago  ,37.6,-,-,-,https://www.vesselfinder.com/?mmsi=247134500
2021-06-03,IHKT,Italy,247134500,-,-,-,338 days ago  ,37.6,-,-,-,https://www.vesselfinder.com/?mmsi=247134500
2021-06-03,AWGQ,India,419000896,Indian Coast,19.57754,71.37094,30 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=419000896
2021-06-03,VHN8815,Australia,503307000,East Australia,35.12179,150.70728,8 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=503307000
2021-06-03,RIB1,United States (USA),369970731,Gulf of Mexico,27.95368,82.44192,344 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970731
2021-06-03,MIMI8,United Kingdom (UK),232032238,East Africa,10.72127,40.63988,101 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=232032238
2021-06-03,MIMI8,United Kingdom (UK),232032238,-,-,-,101 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=232032238
2021-06-03,RSO2,USA,338084458,North West Atlantic Ocean,26.09263,80.11163,122 days ago  ,2.6,-,-,-,https://www.vesselfinder.com/?mmsi=338084458
2021-06-03,RSO2,USA,338084458,-,-,-,122 days ago  ,2.6,-,-,-,https://www.vesselfinder.com/?mmsi=338084458
2021-06-03,1AACA2,Morocco,242447966,West Africa,33.6091,7.61398,444 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=242447966
2021-06-03,5KLL,Colombia,730153720,Caribbean Sea,10.31596,75.59171,15 days ago  ,17.6,-,-,-,https://www.vesselfinder.com/?mmsi=730153720
2021-06-03,-,Norway,257962800,North Sea,60.39603,5.23462,126 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=257962800
2021-06-03,ADMY,United States (USA),369970748,East Asia,35.46825,139.64668,16 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970748
2021-06-03,LJ4418,Norway,257720670,North East Atlantic Ocean,63.10986,7.87034,10 days ago  ,32.8,-,-,-,https://www.vesselfinder.com/?mmsi=257720670
2021-06-03,CFH8062,Canada,316020875,North America West Coast,49.65452,124.86497,16 hours ago  ,34.1,-,-,-,https://www.vesselfinder.com/?mmsi=316020875
2021-06-03,34PB511,United States (USA),368926187,North America West Coast,32.67707,117.16357,38 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=368926187
2021-06-03,WDF9855,United States (USA),367509520,North America West Coast,41.74796,124.18338,10 mns ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=367509520
2021-06-03,SPG3831,Poland,261024030,Baltic Sea,54.51678,18.55139,23 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=261024030
2021-06-03,ZMSI,New Zealand,512000700,North America West Coast,48.43318,123.43718,303 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=512000700
2021-06-03,ZMSI,New Zealand,512000700,-,-,-,303 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=512000700
2021-06-03,S3VY,Bangladesh,405000234,South East Asia,22.28369,91.79527,4 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=405000234
2021-06-03,S3VY,Bangladesh,405000234,-,-,-,4 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=405000234
2021-06-03,S3VY,Bangladesh,405000234,-,-,-,4 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=405000234
2021-06-03,9MOG,Malaysia,533065544,South East Asia,2.97473,104.49076,31 mns ago  ,11.5,-,-,-,https://www.vesselfinder.com/?mmsi=533065544
2021-06-03,2BUZ3,United Kingdom (UK),235069564,North East Atlantic Ocean,51.0429,4.18542,19 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235069564
2021-06-03,2IZZ4,United Kingdom (UK),235114166,North East Atlantic Ocean,50.89259,1.42123,14 mns ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=235114166
2021-06-03,-,Spain,225988521,East Mediterranean,32.708,26.90694,121 days ago  ,23.7,-,-,-,https://www.vesselfinder.com/?mmsi=225988521
2021-06-03,CPR 05,France,228805200,West Mediterranean,43.07418,5.95548,98 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=228805200
2021-06-03,DRNO,Germany,211212470,Baltic Sea,54.47348,9.85899,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=211212470
2021-06-03,NCLR,United States (USA),369970316,US East Coast,36.84146,76.27038,88 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970316
2021-06-03,PWNE,Brazil,710406000,South America East Coast,23.94268,45.03466,105 days ago  ,14.4,-,-,-,https://www.vesselfinder.com/?mmsi=710406000
2021-06-03,SEAFAC2,United States (USA),369970403,North America West Coast,55.47249,131.79726,427 days ago  ,1.3,-,-,-,https://www.vesselfinder.com/?mmsi=369970403
2021-06-03,SZAG9,Greece,237700300,Aegean Sea,38.41976,23.62366,273 days ago  ,51.1,-,-,-,https://www.vesselfinder.com/?mmsi=237700300
2021-06-03,PWJN,Brazil,710464000,South America East Coast,3.65283,38.44915,206 days ago  ,16.1,-,-,-,https://www.vesselfinder.com/?mmsi=710464000
2021-06-03,PWGB,Brazil,710414000,South America East Coast,5.76076,35.20538,513 days ago  ,12.4,-,-,-,https://www.vesselfinder.com/?mmsi=710414000
2021-06-03,-,Japan,431999543,East Asia,35.51482,133.33477,269 days ago  ,1.5,-,-,-,https://www.vesselfinder.com/?mmsi=431999543
2021-06-03,7SA2741,Sweden,265760040,Baltic Sea,56.15208,15.59105,7 days ago  ,8.0,-,-,-,https://www.vesselfinder.com/?mmsi=265760040
2021-06-03,IHNR,Italy,247201500,West Mediterranean,44.0606,9.47276,30 days ago  ,10.4,-,-,-,https://www.vesselfinder.com/?mmsi=247201500
2021-06-03,IHNR,Italy,247201500,-,-,-,30 days ago  ,10.4,-,-,-,https://www.vesselfinder.com/?mmsi=247201500
2021-06-03,-,Turkey,271030176,East Mediterranean,36.83972,30.60696,9 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=271030176
2021-06-03,ESQN,Estonia,276856000,Baltic Sea,59.52261,24.63105,16 days ago  ,32.0,-,-,-,https://www.vesselfinder.com/?mmsi=276856000
2021-06-03,-,USA,338124026,Gulf of Mexico,30.15656,85.70124,16 hours ago  ,25.0,-,-,-,https://www.vesselfinder.com/?mmsi=338124026
2021-06-03,-,Jordan,438987663,China Coast,36.37378,121.55292,256 days ago  ,7.2,-,-,-,https://www.vesselfinder.com/?mmsi=438987663
2021-06-03,XPH3516,Denmark,219024652,Baltic Sea,55.82523,11.733,14 days ago  ,0.9,-,-,-,https://www.vesselfinder.com/?mmsi=219024652
2021-06-03,VM3370,Australia,503092500,West Australia,32.0567,115.68798,5 days ago  ,37.6,-,-,-,https://www.vesselfinder.com/?mmsi=503092500
2021-06-03,VM3370,Australia,503092500,-,-,-,5 days ago  ,37.6,-,-,-,https://www.vesselfinder.com/?mmsi=503092500
2021-06-03,FAD8070,France,227432460,West Mediterranean,43.17299,5.61033,26 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=227432460
2021-06-03,FAD8070,France,227432460,-,-,-,26 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=227432460
2021-06-03,9A6519,Croatia,238576540,Adri,43.51622,15.9777,8 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=238576540
2021-06-03,IDYB,Italy,247123100,East Mediterranean,39.08706,17.13139,468 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=247123100
2021-06-03,YQXQ,Romania,264800067,Black Sea,44.15862,28.66124,147 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800067
2021-06-03,TJSA2,Cameroon,613003523,West Africa,4.04657,9.68446,1 mn ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=613003523
2021-06-03,HSMA,Thailand,567789000,South East Asia,12.65161,100.87039,32 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=567789000
2021-06-03,HSMA,Thailand,567789000,-,-,-,32 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=567789000
2021-06-03,XIN BA,Vietnam,574098748,China Coast,17.49527,115.87123,411 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=574098748
2021-06-03,VTJG,,458900000,China Coast,32.02834,120.91362,35 days ago  ,0.6,-,-,-,https://www.vesselfinder.com/?mmsi=458900000
2021-06-03,PLJU,Liechtenstein,252627353,South East Asia,6.63246,108.0605,49 days ago  ,5.6,-,-,-,https://www.vesselfinder.com/?mmsi=252627353
2021-06-03,XPH4844,Denmark,219026097,Baltic Sea,55.82486,11.73742,48 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219026097
2021-06-03,0,,687943688,China Coast,21.40531,109.04387,455 days ago  ,2.4,-,-,-,https://www.vesselfinder.com/?mmsi=687943688
2021-06-03,10212,Vietnam,574128045,South East Asia,10.41785,107.14499,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=574128045
2021-06-03,1234567,Vietnam,574566284,South East Asia,20.63887,107.0804,45 days ago  ,1.5,-,-,-,https://www.vesselfinder.com/?mmsi=574566284
2021-06-03,AWIQ,India,419012345,Indian Coast,13.07231,80.51842,67 days ago  ,23.7,-,-,-,https://www.vesselfinder.com/?mmsi=419012345
2021-06-03,FAF6964,France,227884020,Europe Inland,48.86343,2.30543,246 days ago  ,41.9,-,-,-,https://www.vesselfinder.com/?mmsi=227884020
2021-06-03,2HGH6,United Kingdom (UK),235103437,North East Atlantic Ocean,56.01194,4.77511,1 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235103437
2021-06-03,FGC2128,France,228856600,West Mediterranean,42.2586,3.17678,70 days ago  ,6.1,-,-,-,https://www.vesselfinder.com/?mmsi=228856600
2021-06-03,FGC2128,France,228856600,-,-,-,70 days ago  ,6.1,-,-,-,https://www.vesselfinder.com/?mmsi=228856600
2021-06-03,IDQH,Italy,247401600,Adri,45.34372,12.28377,98 days ago  ,49.8,-,-,-,https://www.vesselfinder.com/?mmsi=247401600
2021-06-03,PAPP,Netherlands,244452000,North Sea,52.95318,4.79898,335 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=244452000
2021-06-03,PAPP,Netherlands,244452000,-,-,-,335 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=244452000
2021-06-03,VKMM,Australia,503770300,East Australia,33.84113,151.19415,2 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=503770300
2021-06-03,28HS020,USA,338238615,Gulf of Mexico,30.17139,85.73672,8 days ago  ,49.1,-,-,-,https://www.vesselfinder.com/?mmsi=338238615
2021-06-03,MGBB4,United Kingdom (UK),232024268,North East Atlantic Ocean,50.57142,2.45189,205 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232024268
2021-06-03,GBSZ,United Kingdom (UK),232311989,West Mediterranean,43.39571,3.70206,4 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232311989
2021-06-03,-,Italy,247362970,West Mediterranean,44.09244,9.8205,3 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247362970
2021-06-03,IDZC,Italy,247348100,East Mediterranean,38.32695,16.43246,242 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247348100
2021-06-03,FAVR,France,228748000,East Asia,9.00816,123.29294,136 days ago  ,20.9,-,-,-,https://www.vesselfinder.com/?mmsi=228748000
2021-06-03,-,United States (USA),369970008,US East Coast,36.96743,76.33665,27 days ago  ,10.7,-,-,-,https://www.vesselfinder.com/?mmsi=369970008
2021-06-03,-,,499100016,Persian Gulf,25.95004,50.62201,455 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=499100016
2021-06-03,MFIJ2,United Kingdom (UK),232022230,North East Atlantic Ocean,50.39068,4.22911,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232022230
2021-06-03,PAPL,Netherlands,244431000,North Sea,52.46439,4.60886,259 days ago  ,18.0,-,-,-,https://www.vesselfinder.com/?mmsi=244431000
2021-06-03,CWBJ,Uruguay,770576020,South America East Coast,34.92109,56.37186,6 days ago  ,22.4,-,-,-,https://www.vesselfinder.com/?mmsi=770576020
2021-06-03,BETTY,United States (USA),368926064,North America West Coast,32.67822,117.15657,37 days ago  ,3.7,-,-,-,https://www.vesselfinder.com/?mmsi=368926064
2021-06-03,BETTY,United States (USA),368926064,-,-,-,37 days ago  ,3.7,-,-,-,https://www.vesselfinder.com/?mmsi=368926064
2021-06-03,MFII7,United Kingdom (UK),232022227,North East Atlantic Ocean,50.89273,1.42091,10 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232022227
2021-06-03,OG9892,Finland,230116580,Baltic Sea,59.80699,22.95822,168 days ago  ,49.8,-,-,-,https://www.vesselfinder.com/?mmsi=230116580
2021-06-03,OG9892,Finland,230116580,-,-,-,168 days ago  ,49.8,-,-,-,https://www.vesselfinder.com/?mmsi=230116580
2021-06-03,DRGJ,Germany,211213050,Baltic Sea,54.09712,10.8137,16 days ago  ,10.2,-,-,-,https://www.vesselfinder.com/?mmsi=211213050
2021-06-03,AWYT,India,419001372,Indian Coast,8.74941,78.20736,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=419001372
2021-06-03,AWYT,India,419001372,-,-,-,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=419001372
2021-06-03,IHOP,Italy,247202200,West Mediterranean,44.2963,8.48182,97 days ago  ,36.9,-,-,-,https://www.vesselfinder.com/?mmsi=247202200
2021-06-03,IHOP,Italy,247202200,-,-,-,97 days ago  ,36.9,-,-,-,https://www.vesselfinder.com/?mmsi=247202200
2021-06-03,F93,Nigeria,657737000,West Africa,4.65143,7.15142,365 days ago  ,8.1,-,-,-,https://www.vesselfinder.com/?mmsi=657737000
2021-06-03,-,United States (USA),369970602,US East Coast,34.95567,76.86234,51 days ago  ,31.5,-,-,-,https://www.vesselfinder.com/?mmsi=369970602
2021-06-03,-,United States (USA),369970602,-,-,-,51 days ago  ,31.5,-,-,-,https://www.vesselfinder.com/?mmsi=369970602
2021-06-03,4314668,Vietnam,574234567,South East Asia,14.57125,109.06265,15 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=574234567
2021-06-03,MIDH623,United Kingdom (UK),232030150,North East Atlantic Ocean,50.8004,1.12247,10 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232030150
2021-06-03,SHWD,Sweden,265848000,Baltic Sea,56.15613,15.57731,78 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265848000
2021-06-03,AWVF,India,419001279,Indian Coast,8.33558,76.92039,85 days ago  ,38.7,-,-,-,https://www.vesselfinder.com/?mmsi=419001279
2021-06-03,HM08,United States (USA),369970279,North America West Coast,34.04028,119.24778,8 days ago  ,20.7,-,-,-,https://www.vesselfinder.com/?mmsi=369970279
2021-06-03,-,Vietnam,574128457,South East Asia,14.56368,109.20123,329 days ago  ,12.6,-,-,-,https://www.vesselfinder.com/?mmsi=574128457
2021-06-03,-,Vietnam,574128457,-,-,-,329 days ago  ,12.6,-,-,-,https://www.vesselfinder.com/?mmsi=574128457
2021-06-03,TBVA,Turkey,271035133,Marmara Sea,40.84504,29.28911,3 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=271035133
2021-06-03,C:BX2,Liberia,636018371,West Mediterranean,43.96689,9.8704,79 days ago  ,28.5,-,-,-,https://www.vesselfinder.com/?mmsi=636018371
2021-06-03,-,Norway,257963600,North East Atlantic Ocean,70.6846,23.47738,72 days ago  ,4.3,-,-,-,https://www.vesselfinder.com/?mmsi=257963600
2021-06-03,ORIT,Belgium,205224000,North Sea,51.33567,3.20077,6 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=205224000
2021-06-03,IDZO,Italy,247123900,West Mediterranean,38.1469,13.37802,380 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=247123900
2021-06-03,A6E3060,United Arab Emirates (UAE),471145000,Persian Gulf,24.70442,54.65568,31 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=471145000
2021-06-03,ND91192,Vietnam,574563458,South East Asia,20.12632,106.6657,33 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=574563458
2021-06-03,DRPF,Germany,211213730,North Sea,53.5334,8.15983,56 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211213730
2021-06-03,DRPF,Germany,211213730,-,-,-,56 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211213730
2021-06-03,PWGO,Brazil,710415000,South America East Coast,3.71293,38.47571,549 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=710415000
2021-06-03,-,Spain,225988522,Aegean Sea,36.51735,28.48114,206 days ago  ,34.6,-,-,-,https://www.vesselfinder.com/?mmsi=225988522
2021-06-03,35,Vietnam,574099235,South East Asia,8.36076,104.08747,316 days ago  ,2.6,-,-,-,https://www.vesselfinder.com/?mmsi=574099235
2021-06-03,DUONG,Vietnam,574788889,South East Asia,6.17024,103.66847,399 days ago  ,8.5,-,-,-,https://www.vesselfinder.com/?mmsi=574788889
2021-06-03,DRPD,Germany,211213710,North Sea,53.52042,8.12886,78 days ago  ,2.0,-,-,-,https://www.vesselfinder.com/?mmsi=211213710
